Id,ViewCount,Title,Tags,OwnerUserId,ClosedDate
"107935","","","","15614",""
"107936","946708","How to add some non-standard font to a website?","<html><css><fonts><font-face>","16039",""
"107937","","","","16724",""
"107938","","","","6061",""
"107939","","","","11694",""
"107940","","","","657177",""
"107941","","","","19315",""
"107945","","","","18729",""
"107947","","","","17759",""
"107949","","","","15152",""
"107951","","","","11963",""
"107952","","","","3897",""
"107953","","","","9192",""
"107954","","","","5409",""
"107955","","","","11643",""
"107956","","","","17008",""
"107958","","","","13087",""
"107959","","","","18676",""
"107963","","","","18469",""
"107964","12435","CSS list-style: none; still shows bullet","<css>","1368",""
"107965","","","","17759",""
"107967","","","","14642",""
"107969","","","","18179",""
"107970","","","","48281",""
"107971","9352","A Firefox javascript bookmarking problem","<javascript><firefox><bookmarks>","18922",""
"107972","23009","Calling C# events from outside the owning class?","<c#><events><inheritance>","15537",""
"107973","","","","18695",""
"107976","","","","15614",""
"107978","","","","11619",""
"107979","","","","6276",""
"107981","","","","15152",""
"107982","","","","",""
"107983","","","","11231",""
"107984","5003","Toad unicode input problem","<unicode><toad>","31505",""
"107985","","","","11619",""
"107987","","","","10204",""
"107990","","","","1265",""
"107991","","","","4279",""
"107992","","","","",""
"107993","","","","10567",""
"107994","","","","11694",""
"107995","148921","How do you recursively unzip archives in a directory and its subdirectories from the Unix command-line?","<unix><recursion><spaces><unzip>","10645",""
"107996","","","","17121",""
"107999","","","","10645",""
"108000","1463","Optimal multiplayer maze generation algorithm","<algorithm><language-agnostic><maze>","4977",""
"108002","","","","",""
"108003","","","","16039",""
"108005","14787","How can I get the filetype icon that Windows Explorer shows?","<c#><winforms>","14333",""
"108006","","","","4977",""
"108008","","","","16039",""
"108009","847","PLY: Token shifting problem in C parser","<python><parsing><yacc><ply>","8206",""
"108010","12128","Parse multiple XML files with ASP.NET (C#) and return those with particular element","<c#><asp.net><xml>","11912",""
"108011","","","","18922",""
"108012","","","","11619",""
"108013","","","","5758",""
"108015","","","","2525",""
"108016","","","","5190",""
"108017","","","","8297",""
"108019","","","","6927",""
"108025","20298","Weather web service for Europe?","<web-services><rest><xml-rpc><provider><weather>","7028","2011-12-05 04:38:24"
"108026","","","","2387",""
"108027","","","","",""
"108030","","","","2284",""
"108032","","","","15685",""
"108033","","","","18901",""
"108035","","","","9632",""
"108037","11755","What is Cloud computing?","<cloud><terminology>","19268","2012-12-06 13:15:18"
"108040","","","","16003",""
"37393607","","","","1761667",""
"37393610","","","","2887618",""
"37393611","794","Angular web worker not working","<javascript><angularjs><timer><setinterval><web-worker>","6189377",""
"37393614","790","How to include number of observation using sas","<sas>","5016119",""
"37393615","54","SQL Logic - Two Tables, Multiple Rows from Table Two","<sql>","5368968",""
"37393617","73","Syncing two clocks on remote environments in a predictable way","<algorithm><math><time><clock>","1194694",""
"37393618","218","Background rectangle over preformatted text on a QTextEdit?","<html><qt>","792589",""
"37393619","","","","1372866",""
"37393620","","","","5217712",""
"37393621","304","getent passwd error on SLES12","<linux><ldap><nss>","6371631",""
"37393622","","","","5104748",""
"37393623","36","How to create an alert to admin in mixpanel?","<mobile><automated-tests><analytics><mixpanel>","5514670",""
"37393624","9425","How to set connection manager offline property set False in SSIS","<sql-server><ssis><ssis-2012><ssis-2008>","1254579",""
"37393626","","","","4813593",""
"37393627","","","","6094612",""
"37393628","137","UI4J - navigate show hide error bug ? Full sample code included.","<ui4j>","961018",""
"37393629","","","","4939819",""
"37393631","","","","1629932",""
"37393633","","","","4254700",""
"37393634","167","Akka Scala Camel. Exception handling","<scala><apache-camel><akka><scalaz><akka-camel>","6318631",""
"37393635","","","","1832193",""
"37393637","1319","How to create and use image template with intervention image and Laravel 5.2","<laravel><laravel-5.2><intervention>","1262240",""
"37393639","","","","6371717",""
"37393641","154","Cannot display the selected image from mobile storage (Android Studio)","<java><android><android-studio>","3601294",""
"37393642","1513","Creating a JavaFX dialog inside a JavaFX task","<java><multithreading><javafx><javafx-2><javafx-8>","1768554",""
"37393643","","","","4804629",""
"37393644","26935","warning: missing terminating "" character [enabled by default]","<c><string-literals><json-c>","6267881",""
"37393646","","","","135566",""
"37393648","1334","How to use write.df store a csv file when using Sparkr and Rstudio?","<r><apache-spark><sparkr>","4827407",""
"37393649","","","","1823487",""
"37393650","318","barcode values generated pdf linux","<java><linux>","1377850",""
"37393651","6712","mock mongoDB for python unit test","<python><mongodb><unit-testing><mocking><nose>","6371564",""
"37393652","878","problems when using pip for python","<python><installation><pip><xlsxwriter>","6371695",""
"37393653","","","","6371459",""
"37393654","","","","6225787",""
"37393655","","","","3649297",""
"37393656","7754","TypeError: Cannot create property 'FOO' on string 'BAR'","<javascript><runtime-error>","587407",""
"37393658","132","a dynamic sorted navigation with Jekyll, Gulp and Markdown","<gulp><metadata><markdown><jekyll>","6371691",""
"37393659","1352","ctags for ansible project","<yaml><ansible><exuberant-ctags>","133986",""
"37393661","","","","2227743",""
"37393662","375","How to implement confirm alert within php script?","<javascript><php><jquery>","3646431",""
"37393663","","","","1207346",""
"37393664","25","Create and include separated file in React","<reactjs>","3895259",""
"37393665","","","","918910",""
"37393666","365","Why does DLIB compute the square root of LBP uniform descriptor?","<c++><image-processing><feature-extraction><dlib><lbph-algorithm>","4546023",""
"37393667","","","","1457219",""
"37393669","19766","How to reformat tooltip in Chart.js?","<javascript><chart.js>","6371619",""
"37393670","2792","GitLab EE - path already taken","<gitlab><gitlab-8>","6371649",""
"37393671","492","C# Use of unassigned local variable c","<c#>","6371641",""
"37393672","1783","Objc computed property vs method","<objective-c>","1791391",""
"37393673","","","","6371734",""
"37393674","","","","3894654",""
"37393675","","","","1286621",""
"37393676","","","","209103",""
"37393678","","","","4995016",""
"37393679","","","","1088556",""
"37393680","","","","5223160",""
"37393681","","","","3413421",""
"37393683","","","","4485910",""
"37393684","","","","2027280",""
"37393685","102","Opencart showing keys instead of values","<php><arrays><key><opencart><decimal-point>","5387810",""
"37393686","","","","3670737",""
"37393687","201","Laravel 5.2 | query many to many to one","<php><laravel><eloquent>","1780996",""
"37393689","46","Only render rooms with the cheapest price for each hotel","<ruby-on-rails><activerecord><querying>","4620141",""
"37393691","","","","1871961",""
"37393693","","","","3021826",""
"37393695","","","","1062529",""
"37393696","1199","JSON not working on iOS app Unity 5","<xcode><unity3d><json.net>","2917553",""
"37393697","90","Returning the ID of a new record","<c#><asp.net><sql-server>","5976543",""
"37393699","","","","1997232",""
"37393701","","","","1081897",""
"37393702","","","","1315444",""
"37393705","416","How to apply style to a cell based on the condition/value of another cell in Handsontable","<javascript><handsontable>","4853102",""
"37393707","","","","229044",""
"37393709","485","Can't show image in extJS","<javascript><extjs>","",""
"37393710","","","","3813116",""
"37393711","","","","1393484",""
"37393712","896","Can't connect to oracle 11g database with .NET Web API","<c#><asp.net><oracle><asp.net-web-api><oracle11g>","3759822",""
"37393713","","","","5308264",""
"37393715","50","relationship whith hibernate","<java><mysql><hibernate>","6230677",""
"37393716","","","","298871",""
"37393717","","","","5397918",""
"37393718","","","","251738",""
"37393719","","","","396618",""
"37393720","","","","6368873",""
"37393724","","","","4233642",""
"37393725","","","","1423274",""
"37393726","","","","1463922",""
"37393727","","","","278897",""
"37393728","","","","302918",""
"37393729","","","","219294",""
"37393730","","","","98959",""
"37393731","30424","HTTP Error 404.3-Not Found in IIS 10","<asp.net><visual-studio><iis>","1067943",""
"37393732","","","","2528234",""
"37393734","","","","6371701",""
"37393735","206","using if to replace value Gnuplot","<if-statement><gnuplot>","1753931",""
"37393736","489","How to get OpenCv to work with Grails 3 using Intellij Idea?","<grails><dependency-management><grails-3.1>","6121695",""
"37393737","868","visual studio code debuggin mocha is ignoring breakpoints","<node.js><debugging><visual-studio-code>","491605",""
"37393738","82","Get value of a key which starts with a number","<javascript><jquery><arrays><json>","2751407",""
"37393739","447","Store images on server as files or in database as byte array","<angularjs><mongodb>","1812344",""
"37393740","2724","AMQP/RabbitMQ - How to avoid race conditions","<rabbitmq><amqp><race-condition>","",""
"37393741","","","","5218662",""
"37393742","","","","1600390",""
"37393744","","","","6357231",""
"37393746","99","Zend Framework 2 routing with variables","<php><zend-framework2>","3922972",""
"37393747","188","Get html color code for color saved in `Color.xml` in Android","<android><android-layout>","25282","2016-05-23 14:41:22"
"18948192","","","","1068887",""
"18948193","11816","Is there a way to get the name of the 'parent' module from an imported module?","<python>","2014962",""
"18948194","","","","2266130",""
"18948195","","","","1433996",""
"18948196","","","","2055998",""
"18948197","","","","1852466",""
"18948198","","","","1082506",""
"18948199","298","Very Weird Behaviour of Listview","<android><android-listview><android-adapter><android-scroll>","1919641",""
"18948200","","","","2188778",""
"18948201","","","","603843",""
"18948202","","","","2679724",""
"18948204","1592","Checking for Proper Subsets","<lisp><common-lisp><subset>","2802966",""
"18948206","2536","How to setup custom schema for the new Microsoft.Asp.NET Identity (MVC5)","<c#><asp.net><asp.net-mvc><asp.net-identity>","706580",""
"18948207","","","","2796060",""
"18948208","261","Is this a malicious piece of code?","<javascript>","1821586",""
"18948209","472","Unable to pass radio button selection value to controller in rails","<ruby-on-rails-3><ruby-on-rails-3.2>","2678638",""
"18948210","","","","697449",""
"18948211","","","","1454708",""
"18948212","183","Esper : Group Tick data on Security , Find Max and Min of day. And then perform further Computation","<java><stock><esper>","1014788",""
"18948213","","","","431535",""
"18948217","","","","454533",""
"18948218","","","","2399879",""
"18948219","","","","2676798",""
"18948220","","","","1653578",""
"18948221","","","","1026598",""
"18948222","","","","114833",""
"18948223","12214","VHDL How to convert 32 bit variable to 4 x 8bit std_logic_vector?","<vhdl>","1019991",""
"18948224","","","","2347776",""
"18948225","","","","677684",""
"18948226","","","","1695064",""
"18948227","222","An odd behavior of `find`","<bash><shell><grep><find><xargs>","702977",""
"18948228","","","","2769180",""
"18948229","","","","2713791",""
"18948230","","","","1200803",""
"18948233","102","getting format not a string literal even if I add %s","<c><gcc><gcc-warning>","2779247",""
"18948234","","","","985949",""
"18948235","","","","497756",""
"18948236","313","Anyone using InnerActive Ads - and how?","<livecode>","2804957",""
"18948238","","","","51167",""
"18948241","341","How can I pull out a nested grid element by 1 column?","<singularitygs>","241546",""
"18948242","","","","1004617",""
"18948243","","","","17034",""
"18948244","","","","849507",""
"18948245","","","","68507",""
"18948246","","","","2218771",""
"18948247","672","Setting text of textview in another class doesn't work","<ios><objective-c><uiviewcontroller><uitextview>","1523238",""
"18948248","1046","Codeigniter active record query cached - look for old table name instead of new one","<php><mysql><codeigniter><caching><activerecord>","2663825",""
"18948249","1976","Visual Studio C++ turn .exe +.dll into only .exe","<c++><visual-studio-2010><dll>","2399572",""
"18948250","126","Reading a txt file","<c++><arrays><text-files>","2804949",""
"18948251","26597","Not able to call runOnUiThread in a thread from inside of a service","<android><service><android-asynctask>","2661853","2013-11-18 09:47:58"
"18948252","","","","256728",""
"18948253","13153","Setting up a VPN Configuration Profile on iOS 7","<ios7><vpn><ondemand><configuration-profile>","1118109","2014-03-20 18:38:02"
"18948254","","","","2597152",""
"18948255","","","","470318",""
"18948256","","","","814730",""
"18948257","","","","157882",""
"18948258","1074","How to identify an odd item in a list of items using python","<python>","2467787",""
"18948259","","","","2208810",""
"18948260","","","","1870232",""
"18948261","","","","2558896",""
"18948262","2519","Update Django Model With Form Field","<python><django><django-models><django-forms>","2734369",""
"18948263","","","","1219241",""
"18948264","","","","1721198",""
"18948265","","","","2653390",""
"18948266","","","","1459926",""
"18948267","229","Script for navigating standalone web app interferes with sign out link","<javascript><ruby-on-rails><session><iphone-standalone-web-app>","1935694",""
"18948268","146","Website rendering in compatibility mode in ie9","<internet-explorer><internet-explorer-9><compatibility><ie-compatibility-mode>","1144569",""
"18948269","158","javascript array empty using .push .text","<javascript><arrays>","583916",""
"18948271","403","Encode email in hex using Middleman?","<ruby><middleman>","2805020",""
"18948272","268","How to use ServiceStack to get denormalized array of objects","<sql><sql-server><orm><servicestack>","1227778",""
"18948274","","","","2341540",""
"18948275","120","Reset password, if anyone forgot his password","<database><jakarta-ee><servlets><jdbc><dao>","2103914","2013-09-23 08:23:06"
"18948276","105","clojure priority-map how to zip","<clojure><zipmap>","2150839",""
"18948277","98","Is there a way to avoid emulator relaunch for application testing?","<android>","2723001",""
"18948278","63","error with JDO, Cursors and large data sets > 10000 entries","<google-app-engine>","2805010",""
"18948281","1087","Entity Framework and grouping by weeks with week start day set","<sql-server><linq><entity-framework-5>","191855",""
"18948282","","","","524368",""
"18948285","613","jQuery Mobile Themeroller beta","<jquery><jquery-mobile><jquery-mobile-themeroller>","135952",""
"18948286","","","","1030087",""
"18948287","1162","Negative text color with respect to background image","<iphone><ios><uiimage><uilabel><quartz-graphics>","849042",""
"18948289","6657","Android : How to get the src of an imageButton","<android><imagebutton>","2750726",""
"18948290","5326","Populating ListView with data from SQLite using CursorLoader","<android><sqlite><listview><android-loadermanager><android-cursorloader>","2414108",""
"18948291","1548","iAds showing underneath tab bar ibn iOS7","<ios7><xcode5><iad><tabbar><tabbarcontroller>","1980150",""
"18948294","","","","1834086",""
"18948296","196","AngularJS: complicated form performance?","<performance><forms><angularjs>","2252835","2013-09-24 07:37:23"
"18948299","","","","1700321",""
"18948300","","","","1780760",""
"18948301","90","Can't find a single stateless Nameprep function","<c++><windows><dll><compilation><stateless>","2804948",""
"18948302","307","Problems with multiplying lists in python","<python><differential-equations><equation-solving>","2780196",""
"18948304","1570","jsf page not rendered with template","<jsf><jsf-2><facelets><templating>","2011421",""
"18948305","","","","1126841",""
"18948306","","","","1377002",""
"18948308","","","","1874138",""
"18948309","","","","1068887",""
"18948310","","","","93",""
"18948311","","","","2749648",""
"18948312","397","Programmatically modifying a custom UITableViewCell initialized from storyboard","<ios><objective-c><uitableview><autolayout>","229688",""
"18948313","","","","1246262",""
"18948314","","","","1973552",""
"18948315","139","How can I insert into a different table using EF based on an object's type?","<c#><entity-framework><ef-code-first>","1913355",""
"18948316","","","","2372954",""
"18948318","","","","282677",""
"18948319","","","","4879",""
"18948320","","","","97248",""
"18948321","","","","975497",""
"18948322","4017","Super Putty Equivalent in Mac","<macos><putty>","958443","2016-03-09 02:55:18"
"18948324","","","","",""
"18948325","648","What is the WebRTC method reattachMediaStream used for?","<javascript><html><webrtc>","66475",""
"18948326","","","","2319542",""
"55936571","205","How to add button at the end of a loop with twig","<wordpress><twitter-bootstrap><twig><timber>","6696150",""
"55936572","3298","Add significance bars to proportions plot using ggplot2","<r><ggplot2>","9672759",""
"55936573","24","how to extract a same name factor in many dataframe","<r>","10138946","2019-05-01 13:10:01"
"55936574","","","","6347629",""
"55936575","","","","7948152",""
"55936576","86","How to create dict object from a casted string?","<python><csv><casting><directory>","11294071",""
"55936577","194","SQL server Display Name of Max Values","<sql-server>","10785276","2019-05-01 13:05:57"
"55936578","629","Progresive Web App Service Worker with Self Signed Certificate","<ssl-certificate><wamp><virtualhost><service-worker><progressive-web-apps>","4676904",""
"55936580","","","","1122748",""
"55936582","","","","5909385",""
"55936583","63","Socket.IO connection is not establishing","<node.js><typescript><express><socket.io>","6348924",""
"55936584","112","How to make each <i> element responsive to it's parent input created on 'keypress'","<javascript>","11308344",""
"55936585","366","Why .net Standard 2.0 Point struct only allows int constructor","<c#><.net><uwp><.net-standard>","1069219",""
"55936587","","","","5154274",""
"55936588","","","","4739628",""
"55936590","60","How could I generate a contextual tree using python?","<python-3.x><graph><tree><iteration>","11437028",""
"55936591","","","","766548",""
"55936592","30","Strange work or two-parameter form of messager.printMessage","<java><eclipse><annotations><annotation-processing><annotations-processing-messager>","715269",""
"55936593","","","","1421319",""
"55936594","","","","9758922",""
"55936595","1298","How can I highlight multiple search results in Python folium/leaflet?","<python><python-3.x><leaflet><folium>","10991568",""
"55936596","","","","6527328",""
"55936597","106","TSLint autofix deprecations from util","<typescript><tslint>","5326679",""
"55936598","","","","2997855",""
"55936599","","","","5778115",""
"55936600","720","How to set product attributes to basket line in Oscar","<django><django-oscar>","4817515",""
"55936605","95","Exchange Partition","<sql><oracle><database-partitioning>","3407702",""
"55936606","","","","9020273",""
"55936607","81","Scroll to closest div with same class","<javascript><jquery><html>","3617110",""
"55936608","4071","How to check for boolean argument in lua function","<c><lua>","10505778",""
"55936609","","","","7182619",""
"55936610","78","how to create various background images (div)","<php><html><css><ckeditor>","6192745",""
"55936611","2239","Why doesn't the Discriminator's and Generators' loss change?","<python><pytorch><mnist><loss><generative-adversarial-network>","11121171",""
"55936612","","","","6387095",""
"55936613","2457","how to set slots in rasa stories. can you explain me","<rasa-core>","10161043",""
"55936614","","","","3367974",""
"55936615","","","","11251344",""
"55936616","","","","8026679",""
"55936617","","","","-1",""
"55936618","","","","6473246",""
"55936619","42","Plot shows in jupyter notebook but doesn't show in py file","<python><tkinter><jupyter><tkinter-canvas>","11059957",""
"55936620","","","","11437084",""
"55936621","","","","7089383",""
"55936623","","","","10728471",""
"55936625","163","Laravel - Vue JS Sibling component communication","<laravel><vue.js>","6873407",""
"55936628","","","","10606534",""
"55936629","51","Block content renders in wrong place","<pug>","2048962",""
"55936630","387","Can I pop up an interactive matplotlib plot from a flask app running from an Anaconda prompt without any HTML pages","<python><matplotlib><flask>","11003146",""
"55936631","","","","11249957",""
"55936632","","","","669576",""
"55936633","70","What does JavaFX use under the hood to play sound?","<javafx><javasound>","5515745",""
"55936634","","","","3962914",""
"55936636","607","How to make mouse events propagate to widgets in `scroll` containers?","<awesome-wm>","11022485",""
"55936637","209","How to create a JSON encodable dynamic string in Python","<python><json><string><serialization>","252556",""
"55936638","","","","4608364",""
"55936639","","","","7100011",""
"55936640","616","Error 'dynamic module does not define module export function' while importing cythonized code","<python><python-3.x><cython><cythonize>","8811750",""
"55936641","400","Elasticsearch matching names with initial","<elasticsearch>","11437051",""
"55936643","940","AttributeError: 'module' object has no attribute 'getargspec' while running a main python file of the flask project","<python><linux><python-2.7><flask>","8359212",""
"55936644","","","","3170570",""
"55936645","299","Copy sheet but values only","<google-apps-script><google-sheets>","718534",""
"55936646","","","","2091847",""
"55936647","89","How to delete an element whilst looping through the array","<java><arrays><java-8><java-stream>","10801095",""
"55936648","","","","7867968",""
"55936650","164","How to make buttons appear behind a background, or make the buttons background transparent?","<python><tkinter><tkinter-canvas>","10091078",""
"55936652","962","Using raster operations on OSM source in OpenLayers 5","<raster><operation><openlayers-5>","11437015",""
"55936653","","","","7830903",""
"55936654","","","","11308431",""
"55936655","","","","9221467",""
"55936657","91","find sum of a third column for pairs in other two columns mysql","<mysql><combinations>","10306276",""
"55936658","","","","7182619",""
"55936659","","","","7319779",""
"55936661","","","","4575328",""
"55936663","","","","1402453",""
"55936666","","","","10411602",""
"55936667","60","How to find max values of columns and arrange them in order using pandas?","<pandas>","10427484",""
"55936668","","","","8550857",""
"55936669","","","","11351965",""
"55936673","","","","7294900",""
"55936674","412","How to query rows using Full Text Index that contains '&' in SQL Server?","<sql><sql-server><database><full-text-search><fulltext-index>","3051475",""
"55936675","77","UIView.animation not animating colour change","<ios><swift><animation><uiviewanimation>","10050580",""
"55936676","1371","how to change color of text on mouse enter using angular","<angular><bootstrap-4.1.x>","9966216",""
"55936677","","","","5735388",""
"55936679","","","","8240565",""
"55936680","","","","6336289",""
"55936682","","","","",""
"55936683","","","","7182619",""
"55936684","84","Liner regression and feature scaling","<linear-regression><feature-scaling>","7108457",""
"55936686","71","Volume files changes do not propagate in the browser","<php><docker><nginx><docker-compose><docker-container>","2863468",""
"55936688","","","","3840840",""
"55936689","47","how to nested loop with many state variables into a table?","<javascript><arrays><reactjs><jsx>","7846716",""
"55936692","38","Azure Blob Storage - Retrieve user that reads or writes blob in Storage Container","<azure><azure-storage><azure-blob-storage>","5691821",""
"55936693","916","Animation within arranged subview in uistackview ""jumps""","<ios><swift><animation><uistackview>","4508962",""
"37393748","7726","Eclipse Python Error in sitecustomize; set PYTHONVERBOSE for traceback:","<python><eclipse><debugging>","6242520",""
"37393749","","","","5641669",""
"37393750","","","","4998123",""
"37393751","","","","5870043",""
"37393754","","","","217408",""
"37393756","955","Apache Flink not able to start in cluster mode","<java><amazon-ec2><apache-flink><amazon-emr>","2591283",""
"37393757","218","How to use twitter Oauth get request in php and zend framework to retrieve some user data","<php><zend-framework><twitter><oauth><controller>","4442592",""
"37393759","","","","5088706",""
"37393760","5342","When reading in a txt matrix, how can i skip first column","<python>","5351275",""
"37393761","676","How to add button control in gmap.net wpf control?","<c#><google-maps><gmap.net>","6371740",""
"37393762","","","","2191134",""
"37393763","","","","1144035",""
"37393764","","","","335858",""
"37393765","","","","5907817",""
"37393766","","","","3515174",""
"37393767","1154","angular/ui-mask country code from a phone number","<angularjs><regex><angular-ui>","4667241",""
"37393768","261","Uploading to youtube with Youtube API without User's Interaction","<youtube-api>","1620210",""
"37393769","","","","158074",""
"37393771","","","","650094",""
"37393772","","","","2849552",""
"37393774","","","","5966775",""
"37393775","","","","284240",""
"37393776","","","","22237",""
"37393777","653","Mongo connector with neo4j not working","<mongodb><neo4j>","2686808",""
"37393778","69","Meteor dependent select","<javascript><html><meteor>","5493202",""
"37393779","70","How can I edit the html file from a project in three.js editor and continue using it?","<three.js>","6371579",""
"37393780","","","","519413",""
"37393781","","","","5238735",""
"37393782","","","","1585345",""
"37393783","997","Tomcat Hot Deployment for new class files","<java><tomcat>","3659052",""
"37393784","","","","3458744",""
"37393785","2249","Bootstrap 3 Navbar with icons and centered text under","<twitter-bootstrap><twitter-bootstrap-3>","",""
"37393786","","","","3800089",""
"37393787","","","","2414774",""
"37393788","1322","Django testing a form is valid when it contains a ModelChoiceField","<django><django-forms><django-unittest>","5682649",""
"37393789","","","","5008845",""
"37393792","","","","1752562",""
"37393795","","","","1508467",""
"37393796","175","Django URL Error in Azure web app","<django><azure><url>","3176998",""
"37393797","","","","4540647",""
"37393800","83","""Second level cache for Entity Framework 6.1"" plugin doesn't purge the cache when the entity changes","<entity-framework><caching><lazy-loading>","2983749",""
"37393802","169","F# Charting - Column chart doesn't label all column names when there are more than 9 columns","<f#><fsharpchart>","5559",""
"37393804","","","","4823714",""
"37393805","","","","3297613",""
"37393806","","","","1443080",""
"37393807","","","","2965290",""
"37393808","2336","Eager or lazy load in Spring data neo4j 4","<java><neo4j><spring-data><spring-data-neo4j-4><neo4j-ogm>","5133875",""
"37393809","168","Dynamics Crm Data validation for ssis packages","<c#><validation><ssis><dynamics-crm><crm>","6371743",""
"37393812","","","","334402",""
"37393813","3988","RDS eating all the swap space","<amazon-web-services><memory><swap><aws-rds>","3666905",""
"37393814","","","","671543",""
"37393815","","","","2835551",""
"37393816","","","","5998334",""
"37393817","122","Cross-platform issue related to escaping characters with Python / Gradle","<python><linux><gradle><cygwin>","4631252",""
"37393819","","","","1788188",""
"37393820","89","Visual C++ cares about the array size in function arguments. Is that correct?","<c++><arrays><visual-c++><cuda>","1497385",""
"37393821","","","","5451492",""
"37393825","83","Clojure : why does this writer consume so much heap space?","<clojure><file-processing>","5714774",""
"37393826","80","How to handle date format in PHP","<php><api><date>","1904306",""
"37393827","1740","Programmatically Press Button","<ms-access><vba>","4598964",""
"37393828","3332","Which is the best way to add a retry/rollback mechanism for sync/async tasks in C#?","<c#><asp.net><.net><design-patterns>","3992740",""
"37393829","","","","2349546",""
"37393830","","","","6232575",""
"37393831","656","swift ios check for iphone 5 or iphone 6 using size class portrait mode","<ios><iphone><swift><size-classes>","2636197",""
"37393832","281","vectorized sum of interpolated values over many arrays","<python><numpy><math><scipy><vectorization>","230468",""
"37393833","2699","Angular.JS routing issues","<angularjs><angular-routing>","6316220",""
"37393834","","","","6371767",""
"37393838","","","","3795036",""
"37393839","2038","How to create data view models in Loopback?","<mysql><node.js><loopbackjs>","955693",""
"37393840","51","How secure is this security method in postgresql?","<postgresql><security><view><schema>","5087849",""
"37393841","","","","2849552",""
"37393842","","","","2953322",""
"37393844","","","","879601",""
"37393846","220","connection string without server name","<winforms><client-server><connection-string><sql-server-express>","4184807",""
"37393848","568","MvcSiteMapProvider not showing breadcrumb as links and routes","<c#><asp.net><asp.net-mvc><mvcsitemapprovider>","6371494",""
"37393849","","","","2148158",""
"37393851","","","","1259510",""
"37393852","","","","5441770",""
"37393853","","","","5304250",""
"37393854","92","Add character element in random positions to a list in R","<r>","5613069",""
"37393855","","","","446267",""
"37393857","","","","2867928",""
"37393859","","","","2743658",""
"37393861","2280","Rails + Devise -> clearing session cookie","<ruby-on-rails><session><devise><session-cookies><warden>","1404905",""
"37393862","","","","360067",""
"37393864","1094","Change a record value with a select in Elm","<elm>","1613392",""
"37393865","","","","4817145",""
"37393866","1349","run docker commands in non-interactive shell","<jenkins><docker><continuous-integration>","507564",""
"37393867","270","Why do I need to set boost::archive::no_codecvt when using textarchive?","<boost><archive>","14250",""
"37393870","","","","3096540",""
"37393871","2195","Direct and indirect reference errors in Visual Studio 2015","<c#><vb.net><visual-studio><visual-studio-2015>","930393",""
"37393873","500","EAV vs Document DB vs XML Column for a system with arbitrary entities?","<mysql><xml><entity-attribute-value><database><nosql>","2618700",""
"37393874","","","","4606787",""
"37393875","","","","6008453",""
"37393876","151","Wicket: Create IResourceStream for byte[]","<java><wicket><wicket-6>","300741",""
"37393879","","","","1638739",""
"37393880","","","","1823487",""
"37393881","2907","How to use Prism plugins installed with node","<javascript><node.js><prism.js>","5994419",""
"37393882","","","","2550876",""
"37393883","","","","2049986",""
"37393884","","","","4595675",""
"37393885","676","Weird NullPointerException when accessing final field","<java><nullpointerexception>","2513573",""
"37393886","","","","6371785",""
"37393887","53","javascript eventlistener autoincrements","<javascript><jquery><ajax>","5552437",""
"37393888","","","","4856939",""
"37396612","276","Python TypeError issue 'int' not iterable using list with chain","<python><arrays>","6362677",""
"37396613","","","","6320996",""
"37396614","819","freeradius stops working after some time","<active-directory><ubuntu-14.04><freeradius>","1640715",""
"37396615","","","","3792090",""
"37396616","","","","6156072",""
"37396617","","","","5148250",""
"37396618","223","PHP - How to clear tenacious Zend cache - tried 3 different methods all failed","<php><caching><zend-framework>","2687790",""
"37396619","2670","Passing a Dictionary object from Obj-C to Swift","<ios><objective-c><swift><dictionary><nsdictionary>","1041174",""
"37396620","","","","1353011",""
"37396621","","","","6223374",""
"37396622","","","","5751969",""
"37396623","","","","926053",""
"37396624","","","","3323242",""
"37396625","73","Bootstrap Mobile SubMenu Breaking top level Chrome/Android","<javascript><jquery><html><css><twitter-bootstrap>","5752172",""
"37396626","109","what skill you need to know in order to make multiplayer website game?","<javascript><html>","6301385","2016-05-23 17:22:37"
"37396627","159","Using qXL library to query a table from kdb+ server instance","<database><excel><kdb><vba>","5064359",""
"37396628","","","","497381",""
"37396629","58","TableSorter filter - remove all rows with a given keyword","<tablesorter>","5223984",""
"37396630","144","How to join tables with multiple columns relation?","<mysql>","6371799",""
"37396631","","","","1687119",""
"37396632","352","How to use hasher::check in custom class to validate credentials for Token based authentication API","<php><laravel><laravel-5><laravel-5.1><laravel-5.2>","726802",""
"37396633","","","","2005219",""
"37396634","423","Angular 2 RC1 Child Routing","<angular><angular2-routing>","2755616",""
"37396636","","","","1894067",""
"37396637","38","What APNS Certificate should I use","<ios><apple-push-notifications><pushsharp>","5121260",""
"37396639","2509","How does clearsign option of GnuPG works?","<cryptography><digital-signature><gnupg><pgp>","4714693","2016-05-31 01:58:20"
"37396640","","","","3972337",""
"37396641","279","setting class properties during initialization swift","<ios><swift><nsnumberformatter>","6372313",""
"37396643","","","","5781975",""
"37396644","","","","2389405",""
"37396645","","","","1059101",""
"37396646","","","","3850012",""
"37396647","","","","2749397",""
"37396648","73","Get weather information in Titanium","<titanium><titanium-mobile><weather><weather-api>","3987938",""
"37396649","","","","794117",""
"37396650","1040","The location of EIP and other registers in x86","<memory><x86><cpu-registers><eip>","6372386",""
"37396651","","","","2887618",""
"37396652","","","","616443",""
